filename,angle
34905.jpg,8.77
34906.jpg,9.08
34907.jpg,9.38
34908.jpg,9.88
34909.jpg,10.49
34910.jpg,11.29
34911.jpg,12.0
34912.jpg,13.11
34913.jpg,14.92
34914.jpg,14.72
34915.jpg,14.92
34916.jpg,15.03
34917.jpg,15.03
34918.jpg,15.23
34919.jpg,15.53
34920.jpg,15.63
34921.jpg,15.83
34922.jpg,16.24
34923.jpg,17.34
34924.jpg,18.96
34925.jpg,19.76
34926.jpg,20.07
34927.jpg,20.27
34928.jpg,20.77
34929.jpg,21.68
34930.jpg,22.49
34931.jpg,23.39
34932.jpg,23.8
34933.jpg,23.8
34934.jpg,23.8
34935.jpg,23.8
34936.jpg,24.0
34937.jpg,24.5
34938.jpg,25.31
34939.jpg,26.42
34940.jpg,27.63
34941.jpg,28.84
34942.jpg,29.95
34943.jpg,30.96
34944.jpg,31.56
34945.jpg,31.97
34946.jpg,32.07
34947.jpg,32.37
34948.jpg,32.67
34949.jpg,33.18
34950.jpg,33.68
34951.jpg,34.49
34952.jpg,35.39
34953.jpg,35.9
34954.jpg,36.3
34955.jpg,36.71
34956.jpg,37.01
34957.jpg,37.71
34958.jpg,38.52
34959.jpg,39.93
34960.jpg,41.24
34961.jpg,42.15
34962.jpg,42.45
34963.jpg,42.45
34964.jpg,42.45
34965.jpg,42.45
34966.jpg,42.76
34967.jpg,42.96
34968.jpg,42.96
34969.jpg,42.66
34970.jpg,42.55
34971.jpg,42.55
34972.jpg,42.55
34973.jpg,43.16
34974.jpg,44.57
34975.jpg,46.08
34976.jpg,47.19
34977.jpg,47.6
34978.jpg,48.1
34979.jpg,48.71
34980.jpg,49.82
34981.jpg,51.43
34982.jpg,52.74
34983.jpg,53.95
34984.jpg,56.37
34985.jpg,57.78
34986.jpg,58.89
34987.jpg,59.9
34988.jpg,60.91
34989.jpg,61.41
34990.jpg,61.41
34991.jpg,62.52
34992.jpg,64.54
34993.jpg,66.45
34994.jpg,67.66
34995.jpg,68.27
34996.jpg,69.18
34997.jpg,70.29
34998.jpg,71.6
34999.jpg,72.3
35000.jpg,72.4
35001.jpg,72.4
35002.jpg,72.4
35003.jpg,71.9
35004.jpg,71.19
35005.jpg,70.49
35006.jpg,69.58
35007.jpg,69.28
35008.jpg,69.08
35009.jpg,68.87
35010.jpg,68.67
35011.jpg,68.47
35012.jpg,68.27
35013.jpg,67.66
35014.jpg,67.36
35015.jpg,67.36
35016.jpg,67.36
35017.jpg,67.36
35018.jpg,67.36
35019.jpg,67.36
35020.jpg,67.36
35021.jpg,67.36
35022.jpg,67.36
35023.jpg,0.0
35024.jpg,67.46
35025.jpg,0.0
35026.jpg,67.56
35027.jpg,67.76
35028.jpg,68.27
35029.jpg,69.18
35030.jpg,69.88
35031.jpg,70.69
35032.jpg,71.39
35033.jpg,72.0
35034.jpg,72.4
35035.jpg,73.01
35036.jpg,73.41
35037.jpg,73.41
35038.jpg,73.51
35039.jpg,73.71
35040.jpg,74.02
35041.jpg,74.22
35042.jpg,74.62
35043.jpg,75.03
35044.jpg,75.43
35045.jpg,75.43
35046.jpg,75.53
35047.jpg,75.73
35048.jpg,76.13
35049.jpg,76.24
35050.jpg,76.44
35051.jpg,76.44
35052.jpg,76.44
35053.jpg,76.44
35054.jpg,76.44
35055.jpg,76.34
35056.jpg,75.63
35057.jpg,74.82
35058.jpg,74.52
35059.jpg,74.52
35060.jpg,74.52
35061.jpg,74.52
35062.jpg,74.52
35063.jpg,74.52
35064.jpg,74.52
35065.jpg,74.22
35066.jpg,73.92
35067.jpg,73.51
35068.jpg,72.91
35069.jpg,72.1
35070.jpg,70.59
35071.jpg,69.38
35072.jpg,67.87
35073.jpg,66.76
35074.jpg,65.65
35075.jpg,0.0
35076.jpg,65.24
35077.jpg,65.24
35078.jpg,65.34
35079.jpg,66.35
35080.jpg,67.56
35081.jpg,70.18
35082.jpg,72.71
35083.jpg,74.82
35084.jpg,76.54
35085.jpg,77.34
35086.jpg,78.15
35087.jpg,78.96
35088.jpg,79.46
35089.jpg,80.07
35090.jpg,80.27
35091.jpg,80.27
35092.jpg,80.27
35093.jpg,80.27
35094.jpg,80.27
35095.jpg,80.17
35096.jpg,80.17
35097.jpg,79.87
35098.jpg,79.26
35099.jpg,78.05
35100.jpg,77.04
35101.jpg,76.03
35102.jpg,74.72
35103.jpg,73.82
35104.jpg,72.91
35105.jpg,71.29
35106.jpg,68.77
35107.jpg,64.84
35108.jpg,63.93
35109.jpg,63.63
35110.jpg,63.63
35111.jpg,63.63
35112.jpg,63.33
35113.jpg,62.82
35114.jpg,62.12
35115.jpg,60.91
35116.jpg,59.29
35117.jpg,57.68
35118.jpg,55.56
35119.jpg,53.95
35120.jpg,51.93
35121.jpg,49.92
35122.jpg,47.39
35123.jpg,45.28
35124.jpg,0.0
35125.jpg,40.44
35126.jpg,0.0
35127.jpg,34.29
35128.jpg,31.26
35129.jpg,29.14
35130.jpg,26.22
35131.jpg,24.81
35132.jpg,23.7
35133.jpg,23.19
35134.jpg,22.89
35135.jpg,22.49
35136.jpg,21.68
35137.jpg,20.27
35138.jpg,19.16
35139.jpg,18.25
35140.jpg,16.94
35141.jpg,15.73
35142.jpg,15.43
35143.jpg,15.33
35144.jpg,0.0
35145.jpg,15.03
35146.jpg,14.82
35147.jpg,14.82
35148.jpg,14.82
35149.jpg,14.62
35150.jpg,14.62
35151.jpg,14.62
35152.jpg,14.52
35153.jpg,12.91
35154.jpg,10.89
35155.jpg,9.38
35156.jpg,7.26
35157.jpg,5.95
35158.jpg,4.74
35159.jpg,3.73
35160.jpg,2.92
35161.jpg,1.51
35162.jpg,0.81
35163.jpg,0.61
35164.jpg,0.61
35165.jpg,0.61
35166.jpg,0.61
35167.jpg,0.4
35168.jpg,0.1
35169.jpg,-0.4
35170.jpg,-1.01
35171.jpg,-1.41
35172.jpg,-1.51
35173.jpg,-1.61
35174.jpg,-2.22
35175.jpg,-2.32
35176.jpg,-2.32
35177.jpg,-2.32
35178.jpg,-2.32
35179.jpg,-2.32
35180.jpg,-2.32
35181.jpg,-2.32
35182.jpg,-2.32
35183.jpg,-2.32
35184.jpg,-2.32
35185.jpg,-2.32
35186.jpg,-2.52
35187.jpg,-2.82
35188.jpg,-3.33
35189.jpg,-3.43
35190.jpg,-3.63
35191.jpg,-4.93
35192.jpg,-4.94
35193.jpg,-5.85
35194.jpg,-6.66
35195.jpg,-7.36
35196.jpg,-7.97
35197.jpg,-8.37
35198.jpg,-8.57
35199.jpg,-8.87
35200.jpg,-9.78
35201.jpg,-10.79
35202.jpg,-11.8
35203.jpg,-12.4
35204.jpg,-13.11
35205.jpg,-13.61
35206.jpg,-14.02
35207.jpg,-14.12
35208.jpg,-14.42
35209.jpg,-15.23
35210.jpg,-16.13
35211.jpg,-17.45
35212.jpg,-18.25
35213.jpg,-19.36
35214.jpg,-19.97
35215.jpg,-19.97
35216.jpg,-19.97
35217.jpg,-19.97
35218.jpg,-20.37
35219.jpg,-20.57
35220.jpg,-20.57
35221.jpg,-20.07
35222.jpg,-19.06
35223.jpg,-18.76
35224.jpg,-18.35
35225.jpg,-18.35
35226.jpg,-18.35
35227.jpg,-18.45
35228.jpg,-18.86
35229.jpg,-19.06
35230.jpg,-19.06
35231.jpg,-19.06
35232.jpg,-19.16
35233.jpg,-19.26
35234.jpg,-19.26
35235.jpg,-19.36
35236.jpg,-19.26
35237.jpg,-19.26
35238.jpg,-19.36
35239.jpg,-19.36
35240.jpg,-19.26
35241.jpg,-19.36
35242.jpg,-19.36
35243.jpg,-19.36
35244.jpg,-19.56
35245.jpg,-19.76
35246.jpg,-19.97
35247.jpg,-20.17
35248.jpg,-20.37
35249.jpg,-20.47
35250.jpg,-20.67
35251.jpg,-20.97
35252.jpg,-21.18
35253.jpg,-21.18
35254.jpg,-21.18
35255.jpg,-21.18
35256.jpg,-21.18
35257.jpg,-21.18
35258.jpg,-21.18
35259.jpg,-21.18
35260.jpg,-21.18
35261.jpg,-21.18
35262.jpg,-21.18
35263.jpg,-21.18
35264.jpg,0.0
35265.jpg,-21.18
35266.jpg,-21.18
35267.jpg,-21.18
35268.jpg,-21.18
35269.jpg,-21.18
35270.jpg,-21.18
35271.jpg,-21.18
35272.jpg,-21.18
35273.jpg,-21.18
35274.jpg,-21.18
35275.jpg,-21.18
35276.jpg,-21.18
35277.jpg,-21.18
35278.jpg,-21.18
35279.jpg,-21.18
35280.jpg,-21.18
35281.jpg,-21.18
35282.jpg,-21.18
35283.jpg,-21.18
35284.jpg,-20.47
35285.jpg,-19.46
35286.jpg,-18.66
35287.jpg,-17.45
35288.jpg,-16.74
35289.jpg,-15.83
35290.jpg,-15.43
35291.jpg,-15.33
35292.jpg,-15.23
35293.jpg,-14.32
35294.jpg,-13.21
35295.jpg,-11.7
35296.jpg,-10.08
35297.jpg,-9.08
35298.jpg,-8.07
35299.jpg,-7.97
35300.jpg,-7.97
35301.jpg,-7.97
35302.jpg,-7.36
35303.jpg,-7.36
35304.jpg,-7.36
35305.jpg,-7.36
35306.jpg,-7.36
35307.jpg,-7.26
35308.jpg,-6.86
35309.jpg,-6.55
35310.jpg,-6.15
35311.jpg,-5.95
35312.jpg,-5.95
35313.jpg,-5.85
35314.jpg,-4.94
35315.jpg,-3.93
35316.jpg,-3.43
35317.jpg,-2.82
35318.jpg,-2.22
35319.jpg,-1.82
35320.jpg,-1.41
35321.jpg,-1.01
35322.jpg,-0.81
35323.jpg,-0.81
35324.jpg,-0.81
35325.jpg,-1.11
35326.jpg,-1.11
35327.jpg,-1.11
35328.jpg,-1.11
35329.jpg,-1.11
35330.jpg,-1.11
35331.jpg,0.0
35332.jpg,-0.91
35333.jpg,-0.81
35334.jpg,-0.81
35335.jpg,-0.71
35336.jpg,-0.5
35337.jpg,0.0
35338.jpg,0.4
35339.jpg,0.91
35340.jpg,1.01
35341.jpg,1.01
35342.jpg,1.01
35343.jpg,1.11
35344.jpg,1.31
35345.jpg,1.51
35346.jpg,2.02
35347.jpg,2.72
35348.jpg,3.83
35349.jpg,4.84
35350.jpg,5.55
35351.jpg,5.65
35352.jpg,5.65
35353.jpg,5.85
35354.jpg,6.15
35355.jpg,6.25
35356.jpg,6.25
35357.jpg,6.25
35358.jpg,6.25
35359.jpg,6.25
35360.jpg,6.25
35361.jpg,6.15
35362.jpg,6.15
35363.jpg,6.15
35364.jpg,6.25
35365.jpg,6.15
35366.jpg,6.25
35367.jpg,6.15
35368.jpg,6.25
35369.jpg,6.25
35370.jpg,6.25
35371.jpg,6.25
35372.jpg,6.35
35373.jpg,6.35
35374.jpg,6.35
35375.jpg,6.35
35376.jpg,6.35
35377.jpg,6.35
35378.jpg,6.35
35379.jpg,6.35
35380.jpg,6.25
35381.jpg,5.85
35382.jpg,5.45
35383.jpg,5.14
35384.jpg,5.04
35385.jpg,5.04
35386.jpg,4.64
35387.jpg,4.34
35388.jpg,3.73
35389.jpg,3.03
35390.jpg,2.72
35391.jpg,2.62
35392.jpg,2.62
35393.jpg,2.62
35394.jpg,2.62
35395.jpg,2.42
35396.jpg,2.12
35397.jpg,1.82
35398.jpg,1.82
35399.jpg,1.82
35400.jpg,1.82
35401.jpg,1.82
35402.jpg,1.82
35403.jpg,1.82
35404.jpg,1.82
35405.jpg,1.92
35406.jpg,2.12
35407.jpg,2.52
35408.jpg,2.62
35409.jpg,2.62
35410.jpg,2.72
35411.jpg,3.13
35412.jpg,3.83
35413.jpg,4.54
35414.jpg,5.14
35415.jpg,6.95
35416.jpg,6.55
35417.jpg,7.16
35418.jpg,7.36
35419.jpg,7.46
35420.jpg,7.46
35421.jpg,7.76
35422.jpg,7.76
35423.jpg,7.76
35424.jpg,7.97
35425.jpg,0.0
35426.jpg,8.07
35427.jpg,8.07
35428.jpg,8.37
35429.jpg,8.57
35430.jpg,8.77
35431.jpg,8.97
35432.jpg,9.88
35433.jpg,11.6
35434.jpg,13.41
35435.jpg,15.53
35436.jpg,16.94
35437.jpg,18.45
35438.jpg,19.66
35439.jpg,21.48
35440.jpg,22.79
35441.jpg,24.2
35442.jpg,26.22
35443.jpg,27.33
35444.jpg,27.73
35445.jpg,27.73
35446.jpg,27.73
35447.jpg,27.73
35448.jpg,27.73
35449.jpg,28.03
35450.jpg,28.44
35451.jpg,0.0
35452.jpg,29.85
35453.jpg,30.15
35454.jpg,30.15
35455.jpg,30.15
35456.jpg,30.15
35457.jpg,30.25
35458.jpg,30.25
35459.jpg,0.0
35460.jpg,30.25
35461.jpg,30.25
35462.jpg,30.25
35463.jpg,30.25
35464.jpg,30.25
35465.jpg,30.35
35466.jpg,30.45
35467.jpg,30.66
35468.jpg,30.96
35469.jpg,31.06
35470.jpg,31.06
35471.jpg,31.16
35472.jpg,31.16
35473.jpg,30.76
35474.jpg,29.75
35475.jpg,27.83
35476.jpg,26.62
35477.jpg,26.12
35478.jpg,26.02
35479.jpg,26.02
35480.jpg,26.02
35481.jpg,26.02
35482.jpg,26.12
35483.jpg,26.12
35484.jpg,26.12
35485.jpg,26.22
35486.jpg,26.22
35487.jpg,26.52
35488.jpg,26.82
35489.jpg,27.92
35490.jpg,27.03
35491.jpg,27.03
35492.jpg,27.03
35493.jpg,27.03
35494.jpg,27.03
35495.jpg,27.03
35496.jpg,27.03
35497.jpg,27.03
35498.jpg,27.13
35499.jpg,27.33
35500.jpg,27.53
35501.jpg,27.53
35502.jpg,27.53
35503.jpg,27.53
35504.jpg,27.53
35505.jpg,27.53
35506.jpg,28.13
35507.jpg,0.0
35508.jpg,30.66
35509.jpg,31.76
35510.jpg,32.87
35511.jpg,33.78
35512.jpg,34.59
35513.jpg,35.29
35514.jpg,36.0
35515.jpg,36.61
35516.jpg,37.31
35517.jpg,37.92
35518.jpg,38.52
35519.jpg,39.03
35520.jpg,39.33
35521.jpg,39.93
35522.jpg,40.44
35523.jpg,0.0
35524.jpg,41.34
35525.jpg,41.65
35526.jpg,42.05
35527.jpg,42.15
35528.jpg,42.66
35529.jpg,43.56
35530.jpg,45.08
35531.jpg,46.39
35532.jpg,48.4
35533.jpg,50.62
35534.jpg,52.34
35535.jpg,53.75
35536.jpg,54.66
35537.jpg,55.26
35538.jpg,55.87
35539.jpg,56.17
35540.jpg,56.17
35541.jpg,56.17
35542.jpg,56.27
35543.jpg,56.27
35544.jpg,56.27
35545.jpg,56.27
35546.jpg,56.27
35547.jpg,55.97
35548.jpg,55.76
35549.jpg,55.46
35550.jpg,54.96
35551.jpg,53.85
35552.jpg,53.04
35553.jpg,51.63
35554.jpg,50.82
35555.jpg,50.12
35556.jpg,48.91
35557.jpg,47.29
35558.jpg,45.68
35559.jpg,43.46
35560.jpg,40.94
35561.jpg,39.23
35562.jpg,38.12
35563.jpg,36.61
35564.jpg,34.69
35565.jpg,31.36
35566.jpg,28.13
35567.jpg,24.61
35568.jpg,22.18
35569.jpg,20.57
35570.jpg,19.06
35571.jpg,17.85
35572.jpg,17.04
35573.jpg,15.43
35574.jpg,13.82
35575.jpg,11.39
35576.jpg,9.78
35577.jpg,7.06
35578.jpg,5.65
35579.jpg,4.64
35580.jpg,4.13
35581.jpg,3.33
35582.jpg,2.82
35583.jpg,2.22
35584.jpg,1.71
35585.jpg,0.0
35586.jpg,0.71
35587.jpg,0.3
35588.jpg,0.0
35589.jpg,-0.1
35590.jpg,-0.4
35591.jpg,-0.81
35592.jpg,-1.21
35593.jpg,-1.61
35594.jpg,0.0
35595.jpg,-1.92
35596.jpg,-2.12
35597.jpg,-2.62
35598.jpg,-3.43
35599.jpg,-4.03
35600.jpg,-5.04
35601.jpg,-5.65
35602.jpg,-5.95
35603.jpg,-6.05
35604.jpg,-6.15
35605.jpg,-6.15
35606.jpg,-6.25
35607.jpg,-6.55
35608.jpg,-7.26
35609.jpg,-8.27
35610.jpg,-9.18
35611.jpg,-10.08
35612.jpg,-10.69
35613.jpg,-10.99
35614.jpg,-11.19
35615.jpg,-11.39
35616.jpg,-11.7
35617.jpg,-11.8
35618.jpg,-11.9
35619.jpg,-12.3
35620.jpg,-12.81
35621.jpg,-13.51
35622.jpg,-14.12
35623.jpg,-14.62
35624.jpg,-15.23
35625.jpg,-15.53
35626.jpg,-16.03
35627.jpg,-16.44
35628.jpg,-16.84
35629.jpg,-17.24
35630.jpg,-17.45
35631.jpg,-18.05
35632.jpg,-18.96
35633.jpg,-20.37
35634.jpg,-21.78
35635.jpg,-23.19
35636.jpg,-25.31
35637.jpg,-27.12
35638.jpg,-28.54
35639.jpg,-29.75
35640.jpg,-30.45
35641.jpg,-31.56
35642.jpg,-32.37
35643.jpg,-32.97
35644.jpg,-33.38
35645.jpg,-33.78
35646.jpg,-34.08
35647.jpg,-34.49
35648.jpg,-34.99
35649.jpg,-35.6
35650.jpg,-36.3
35651.jpg,-37.01
35652.jpg,-37.92
35653.jpg,-38.32
35654.jpg,-38.32
35655.jpg,-38.32
35656.jpg,-38.32
35657.jpg,-38.32
35658.jpg,-38.32
35659.jpg,-38.32
35660.jpg,-38.32
35661.jpg,-38.32
35662.jpg,-38.32
35663.jpg,-38.22
35664.jpg,-37.82
35665.jpg,-37.61
35666.jpg,-37.61
35667.jpg,-37.61
35668.jpg,-37.61
35669.jpg,-37.61
35670.jpg,-37.51
35671.jpg,-37.21
35672.jpg,-36.61
35673.jpg,-35.8
35674.jpg,-34.79
35675.jpg,-33.38
35676.jpg,-32.67
35677.jpg,-32.17
35678.jpg,-31.66
35679.jpg,-31.46
35680.jpg,-31.46
35681.jpg,-31.46
35682.jpg,-31.46
35683.jpg,-31.46
35684.jpg,-32.07
35685.jpg,-32.87
35686.jpg,-34.39
35687.jpg,-36.81
35688.jpg,-38.72
35689.jpg,-40.74
35690.jpg,-41.75
35691.jpg,-42.86
35692.jpg,-43.36
35693.jpg,-43.46
35694.jpg,-43.46
35695.jpg,-43.46
35696.jpg,-43.46
35697.jpg,-43.46
35698.jpg,-43.26
35699.jpg,-42.66
35700.jpg,-41.65
35701.jpg,-40.74
35702.jpg,-40.03
35703.jpg,-39.93
35704.jpg,-40.13
35705.jpg,-41.14
35706.jpg,-43.46
35707.jpg,-45.98
35708.jpg,-48.3
35709.jpg,-50.72
35710.jpg,-52.44
35711.jpg,-53.85
35712.jpg,-54.86
35713.jpg,-55.97
35714.jpg,-56.87
35715.jpg,-57.48
35716.jpg,-58.29
35717.jpg,-59.39
35718.jpg,-60.71
35719.jpg,-61.82
35720.jpg,-63.13
35721.jpg,-64.34
35722.jpg,-65.14
35723.jpg,-66.15
35724.jpg,-66.96
35725.jpg,-67.36
35726.jpg,-67.76
35727.jpg,-68.37
35728.jpg,-68.67
35729.jpg,-69.08
35730.jpg,-69.78
35731.jpg,-70.29
35732.jpg,-70.99
35733.jpg,-71.39
35734.jpg,-71.39
35735.jpg,-71.39
35736.jpg,-71.39
35737.jpg,-71.39
35738.jpg,-71.39
35739.jpg,-71.39
35740.jpg,-71.39
35741.jpg,-71.39
35742.jpg,-71.39
35743.jpg,-71.39
35744.jpg,-71.39
35745.jpg,-71.09
35746.jpg,-70.29
35747.jpg,-69.48
35748.jpg,-68.37
35749.jpg,-67.46
35750.jpg,-66.96
35751.jpg,-66.25
35752.jpg,-66.15
35753.jpg,-66.15
35754.jpg,-66.15
35755.jpg,-66.05
35756.jpg,-65.95
35757.jpg,-65.95
35758.jpg,-65.95
35759.jpg,-65.95
35760.jpg,-65.95
35761.jpg,-65.95
35762.jpg,-65.95
35763.jpg,-66.15
35764.jpg,-66.45
35765.jpg,-66.86
35766.jpg,-67.36
35767.jpg,-67.97
35768.jpg,-68.47
35769.jpg,-68.67
35770.jpg,-68.67
35771.jpg,-68.87
35772.jpg,0.0
35773.jpg,-69.38
35774.jpg,-69.38
35775.jpg,-69.38
35776.jpg,-69.38
35777.jpg,-69.38
35778.jpg,-69.38
35779.jpg,-69.38
35780.jpg,-69.38
35781.jpg,-69.38
35782.jpg,-69.38
35783.jpg,-69.38
35784.jpg,-69.38
35785.jpg,-68.77
35786.jpg,-67.56
35787.jpg,-66.35
35788.jpg,-65.75
35789.jpg,-65.24
35790.jpg,0.0
35791.jpg,-64.74
35792.jpg,-64.44
35793.jpg,-63.23
35794.jpg,-61.92
35795.jpg,-60.2
35796.jpg,-58.49
35797.jpg,-57.38
35798.jpg,-56.87
35799.jpg,-56.37
35800.jpg,-55.87
35801.jpg,-55.26
35802.jpg,-54.25
35803.jpg,-53.65
35804.jpg,-53.34
35805.jpg,0.0
35806.jpg,-53.24
35807.jpg,-53.14
35808.jpg,-52.94
35809.jpg,-52.44
35810.jpg,-51.23
35811.jpg,-50.12
35812.jpg,-48.81
35813.jpg,-47.19
35814.jpg,-46.18
35815.jpg,-44.87
35816.jpg,-43.66
35817.jpg,-42.66
35818.jpg,-42.25
35819.jpg,-42.05
35820.jpg,-41.95
35821.jpg,-41.95
35822.jpg,-41.24
35823.jpg,-39.73
35824.jpg,-38.12
35825.jpg,0.0
35826.jpg,-34.99
35827.jpg,-34.69
35828.jpg,-34.69
35829.jpg,-34.69
35830.jpg,-34.69
35831.jpg,-34.69
35832.jpg,-34.69
35833.jpg,-34.69
35834.jpg,-34.69
35835.jpg,-34.69
35836.jpg,-34.69
35837.jpg,-34.69
35838.jpg,-35.39
35839.jpg,-36.2
35840.jpg,-37.01
35841.jpg,-37.92
35842.jpg,-38.22
35843.jpg,-38.62
35844.jpg,-38.82
35845.jpg,-38.92
35846.jpg,-39.23
35847.jpg,-39.93
35848.jpg,-40.54
35849.jpg,-41.14
35850.jpg,-41.45
35851.jpg,-41.75
35852.jpg,-41.75
35853.jpg,-41.85
35854.jpg,-41.85
35855.jpg,-41.85
35856.jpg,-41.85
35857.jpg,-41.95
35858.jpg,-42.35
35859.jpg,-42.76
35860.jpg,0.0
35861.jpg,-43.87
35862.jpg,-44.17
35863.jpg,-44.27
35864.jpg,-44.27
35865.jpg,-44.27
35866.jpg,-44.27
35867.jpg,-44.37
35868.jpg,-44.37
35869.jpg,-44.47
35870.jpg,-44.57
35871.jpg,-44.57
35872.jpg,-44.57
35873.jpg,-44.57
35874.jpg,-43.97
35875.jpg,-43.16
35876.jpg,-42.15
35877.jpg,-40.94
35878.jpg,-39.83
35879.jpg,-38.52
35880.jpg,-37.61
35881.jpg,-36.91
35882.jpg,-35.6
35883.jpg,-34.18
35884.jpg,-32.47
35885.jpg,-30.25
35886.jpg,-28.24
35887.jpg,-26.82
35888.jpg,-25.61
35889.jpg,-23.6
35890.jpg,-21.78
35891.jpg,-19.87
35892.jpg,0.0
35893.jpg,-16.54
35894.jpg,-15.03
35895.jpg,-13.01
35896.jpg,-11.19
35897.jpg,-9.28
35898.jpg,-8.17
35899.jpg,-7.06
35900.jpg,-6.05
35901.jpg,-4.44
35902.jpg,-2.72
35903.jpg,-0.4
35904.jpg,1.82
35905.jpg,4.24
35906.jpg,5.74
35907.jpg,6.66
35908.jpg,7.16
35909.jpg,7.16
35910.jpg,7.16
35911.jpg,7.16
35912.jpg,7.16
35913.jpg,6.96
35914.jpg,6.76
35915.jpg,6.35
35916.jpg,5.34
35917.jpg,3.23
35918.jpg,2.32
35919.jpg,1.71
35920.jpg,1.82
35921.jpg,2.32
35922.jpg,2.82
35923.jpg,3.33
35924.jpg,3.53
35925.jpg,3.73
35926.jpg,3.93
35927.jpg,3.93
35928.jpg,3.03
35929.jpg,3.73
35930.jpg,3.53
35931.jpg,3.23
35932.jpg,2.92
35933.jpg,2.52
35934.jpg,2.32
35935.jpg,0.0
35936.jpg,2.22
35937.jpg,2.22
35938.jpg,2.12
35939.jpg,2.02
35940.jpg,2.02
35941.jpg,2.02
35942.jpg,1.92
35943.jpg,1.92
35944.jpg,2.02
35945.jpg,1.92
35946.jpg,1.92
35947.jpg,1.82
35948.jpg,1.82
35949.jpg,1.71
35950.jpg,1.61
35951.jpg,1.61
35952.jpg,1.51
35953.jpg,1.51
35954.jpg,1.11
35955.jpg,0.5
35956.jpg,-0.5
35957.jpg,-1.21
35958.jpg,-1.41
35959.jpg,-1.41
35960.jpg,-1.41
35961.jpg,-1.41
35962.jpg,-1.41
35963.jpg,-1.41
35964.jpg,-1.41
35965.jpg,-1.41
35966.jpg,-1.41
35967.jpg,-1.41
35968.jpg,-1.41
35969.jpg,-1.41
35970.jpg,-1.41
35971.jpg,-1.41
35972.jpg,-1.41
35973.jpg,-1.41
35974.jpg,-1.61
35975.jpg,-1.71
35976.jpg,-1.71
35977.jpg,-1.82
35978.jpg,-2.02
35979.jpg,-2.32
35980.jpg,-2.42
35981.jpg,-2.42
35982.jpg,-2.42
35983.jpg,-2.42
35984.jpg,-2.42
35985.jpg,-2.62
35986.jpg,-3.23
35987.jpg,-3.93
35988.jpg,-4.84
35989.jpg,-5.14
35990.jpg,-4.44
35991.jpg,-2.23
35992.jpg,-0.81
35993.jpg,1.01
35994.jpg,2.42
35995.jpg,3.73
35996.jpg,4.54
35997.jpg,4.74
35998.jpg,5.14
35999.jpg,5.55
36000.jpg,5.85
36001.jpg,6.25
36002.jpg,6.35
36003.jpg,6.25
36004.jpg,5.75
36005.jpg,5.24
36006.jpg,4.74
36007.jpg,3.73
36008.jpg,2.92
36009.jpg,2.42
36010.jpg,2.42
36011.jpg,2.32
36012.jpg,1.41
36013.jpg,0.81
36014.jpg,0.3
36015.jpg,-0.4
36016.jpg,-0.81
36017.jpg,-0.81
36018.jpg,-0.81
36019.jpg,-1.11
36020.jpg,-2.32
36021.jpg,-3.13
36022.jpg,-3.23
36023.jpg,-3.23
36024.jpg,-3.23
36025.jpg,-3.23
36026.jpg,-3.33
36027.jpg,-3.43
36028.jpg,-3.73
36029.jpg,-4.24
36030.jpg,-4.44
36031.jpg,-4.44
36032.jpg,-4.44
36033.jpg,-4.44
36034.jpg,-4.44
36035.jpg,-4.44
36036.jpg,-4.54
36037.jpg,-4.94
36038.jpg,-5.14
36039.jpg,-5.24
36040.jpg,-5.34
36041.jpg,-5.45
36042.jpg,-5.65
36043.jpg,-5.65
36044.jpg,-5.75
36045.jpg,-5.85
36046.jpg,-5.95
36047.jpg,-6.05
36048.jpg,-6.05
36049.jpg,-6.15
36050.jpg,-6.15
36051.jpg,-6.15
36052.jpg,-5.85
36053.jpg,-5.55
36054.jpg,-5.24
36055.jpg,-4.94
36056.jpg,-4.74
36057.jpg,-4.64
36058.jpg,-4.54
36059.jpg,-4.24
36060.jpg,-4.03
36061.jpg,-4.03
36062.jpg,-4.03
36063.jpg,-4.03
36064.jpg,-4.03
36065.jpg,-4.03
36066.jpg,-4.03
36067.jpg,-4.03
36068.jpg,-4.03
36069.jpg,-4.13
36070.jpg,-4.34
36071.jpg,-4.74
36072.jpg,-4.84
36073.jpg,-4.84
36074.jpg,-4.84
36075.jpg,-4.94
36076.jpg,-5.04
36077.jpg,-5.04
36078.jpg,-5.04
36079.jpg,-5.04
36080.jpg,-5.04
36081.jpg,-5.14
36082.jpg,-5.14
36083.jpg,-5.14
36084.jpg,-5.14
36085.jpg,-5.04
36086.jpg,-4.74
36087.jpg,-4.44
36088.jpg,-4.24
36089.jpg,-4.24
36090.jpg,-4.13
36091.jpg,-4.13
36092.jpg,-3.83
36093.jpg,-3.53
36094.jpg,-3.43
36095.jpg,-3.43
36096.jpg,-3.43
36097.jpg,-3.43
36098.jpg,-3.43
36099.jpg,-3.43
36100.jpg,-3.43
36101.jpg,-3.43
36102.jpg,-3.93
36103.jpg,-4.03
36104.jpg,-4.24
36105.jpg,-4.34
36106.jpg,-4.34
36107.jpg,-4.44
36108.jpg,-4.54
36109.jpg,-4.74
36110.jpg,-4.94
36111.jpg,-5.04
36112.jpg,-5.04
36113.jpg,-5.04
36114.jpg,-5.04
36115.jpg,-5.14
36116.jpg,-5.14
36117.jpg,-5.34
36118.jpg,-5.65
36119.jpg,-6.15
36120.jpg,-6.66
